account_currency,account_id,account_name,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,ctr,date_start,date_stop,impressions,spend,unique_clicks
USD,912926672398208,AOM Post VMworld US 2019 - PO 267358,23843842776780065,4 Reasons to Embrace Multi-Cloud with Network Virtualization,23843842776770065,TNS Cloud,23843840365990065,TNS PO 267358 Lead Gen Forms,38,1.371841,2019-09-23,2019-09-23,2770,200.57,23
USD,912926672398208,AOM Post VMworld US 2019 - PO 267358,23843842776780065,4 Reasons to Embrace Multi-Cloud with Network Virtualization,23843842776770065,TNS Cloud,23843840365990065,TNS PO 267358 Lead Gen Forms,57,0.985307,2019-09-24,2019-09-24,5785,373.72,39
USD,912926672398208,AOM Post VMworld US 2019 - PO 267358,23843842776780065,4 Reasons to Embrace Multi-Cloud with Network Virtualization,23843842776770065,TNS Cloud,23843840365990065,TNS PO 267358 Lead Gen Forms,35,0.719129,2019-09-25,2019-09-25,4867,253.76,31
USD,912926672398208,AOM Post VMworld US 2019 - PO 267358,23843842776780065,4 Reasons to Embrace Multi-Cloud with Network Virtualization,23843842776770065,TNS Cloud,23843840365990065,TNS PO 267358 Lead Gen Forms,19,0.656758,2019-09-26,2019-09-26,2893,188.5,14
USD,912926672398208,AOM Post VMworld US 2019 - PO 267358,23843842776780065,4 Reasons to Embrace Multi-Cloud with Network Virtualization,23843842776770065,TNS Cloud,23843840365990065,TNS PO 267358 Lead Gen Forms,5,0.733138,2019-09-27,2019-09-27,682,136.7,3
USD,912926672398208,AOM Post VMworld US 2019 - PO 267358,23843842776780065,4 Reasons to Embrace Multi-Cloud with Network Virtualization,23843842776770065,TNS Cloud,23843840365990065,TNS PO 267358 Lead Gen Forms,21,0.801527,2019-09-28,2019-09-28,2620,193.07,14
USD,912926672398208,AOM Post VMworld US 2019 - PO 267358,23843842776780065,4 Reasons to Embrace Multi-Cloud with Network Virtualization,23843842776770065,TNS Cloud,23843840365990065,TNS PO 267358 Lead Gen Forms,34,0.852985,2019-09-29,2019-09-29,3986,283.96,23
USD,912926672398208,AOM Post VMworld US 2019 - PO 267358,23843842776780065,4 Reasons to Embrace Multi-Cloud with Network Virtualization,23843842776770065,TNS Cloud,23843840365990065,TNS PO 267358 Lead Gen Forms,27,0.631284,2019-09-30,2019-09-30,4277,246.44,19
USD,912926672398208,AOM Post VMworld US 2019 - PO 267358,23843842776780065,4 Reasons to Embrace Multi-Cloud with Network Virtualization,23843842776770065,TNS Cloud,23843840365990065,TNS PO 267358 Lead Gen Forms,38,0.846702,2019-10-01,2019-10-01,4488,248.67,30
USD,912926672398208,AOM Post VMworld US 2019 - PO 267358,23843842776780065,4 Reasons to Embrace Multi-Cloud with Network Virtualization,23843842776770065,TNS Cloud,23843840365990065,TNS PO 267358 Lead Gen Forms,39,1.149764,2019-10-02,2019-10-02,3392,209.43,26
USD,912926672398208,AOM Post VMworld US 2019 - PO 267358,23843842776780065,4 Reasons to Embrace Multi-Cloud with Network Virtualization,23843842776770065,TNS Cloud,23843840365990065,TNS PO 267358 Lead Gen Forms,37,0.731225,2019-10-03,2019-10-03,5060,257.79,28
USD,912926672398208,AOM Post VMworld US 2019 - PO 267358,23843842776780065,4 Reasons to Embrace Multi-Cloud with Network Virtualization,23843842776770065,TNS Cloud,23843840365990065,TNS PO 267358 Lead Gen Forms,23,0.699088,2019-10-04,2019-10-04,3290,256.37,19
USD,912926672398208,AOM Post VMworld US 2019 - PO 267358,23843842776780065,4 Reasons to Embrace Multi-Cloud with Network Virtualization,23843842776770065,TNS Cloud,23843840365990065,TNS PO 267358 Lead Gen Forms,14,0.815851,2019-10-05,2019-10-05,1716,182.55,11
USD,912926672398208,AOM Post VMworld US 2019 - PO 267358,23843842776780065,4 Reasons to Embrace Multi-Cloud with Network Virtualization,23843842776770065,TNS Cloud,23843840365990065,TNS PO 267358 Lead Gen Forms,13,0.681342,2019-10-06,2019-10-06,1908,172.22,8
USD,912926672398208,AOM Post VMworld US 2019 - PO 267358,23843842776780065,4 Reasons to Embrace Multi-Cloud with Network Virtualization,23843842776770065,TNS Cloud,23843840365990065,TNS PO 267358 Lead Gen Forms,13,0.691857,2019-10-07,2019-10-07,1879,163.44,10
USD,912926672398208,AOM Post VMworld US 2019 - PO 267358,23843842776780065,4 Reasons to Embrace Multi-Cloud with Network Virtualization,23843842776770065,TNS Cloud,23843840365990065,TNS PO 267358 Lead Gen Forms,12,0.610687,2019-10-08,2019-10-08,1965,187.12,8
USD,912926672398208,AOM Post VMworld US 2019 - PO 267358,23843842776780065,4 Reasons to Embrace Multi-Cloud with Network Virtualization,23843842776770065,TNS Cloud,23843840365990065,TNS PO 267358 Lead Gen Forms,29,1.108563,2019-10-09,2019-10-09,2616,168.35,23
