account_currency,account_id,account_name,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,ctr,date_start,date_stop,impressions,spend,unique_clicks
USD,289544855255701,AOM VMworld,23843708812960789,vSAN Ad,23843708812950789,vSAN,23843708812970789,vSAN VMworld PO 257122,68,0.224593,2019-07-08,2019-07-08,30277,164.44,68
USD,289544855255701,AOM VMworld,23843708812960789,vSAN Ad,23843708812950789,vSAN,23843708812970789,vSAN VMworld PO 257122,226,0.110441,2019-07-09,2019-07-09,204635,396.07,215
USD,289544855255701,AOM VMworld,23843708812960789,vSAN Ad,23843708812950789,vSAN,23843708812970789,vSAN VMworld PO 257122,208,0.080166,2019-07-10,2019-07-10,259461,382.86,200
USD,289544855255701,AOM VMworld,23843708812960789,vSAN Ad,23843708812950789,vSAN,23843708812970789,vSAN VMworld PO 257122,234,0.124082,2019-07-11,2019-07-11,188585,401.18,221
USD,289544855255701,AOM VMworld,23843708812960789,vSAN Ad,23843708812950789,vSAN,23843708812970789,vSAN VMworld PO 257122,217,0.171849,2019-07-12,2019-07-12,126274,400.08,201
USD,289544855255701,AOM VMworld,23843708812960789,vSAN Ad,23843708812950789,vSAN,23843708812970789,vSAN VMworld PO 257122,200,0.15547,2019-07-13,2019-07-13,128642,398.8,184
USD,289544855255701,AOM VMworld,23843708812960789,vSAN Ad,23843708812950789,vSAN,23843708812970789,vSAN VMworld PO 257122,204,0.164271,2019-07-14,2019-07-14,124185,401.62,188
USD,289544855255701,AOM VMworld,23843708812960789,vSAN Ad,23843708812950789,vSAN,23843708812970789,vSAN VMworld PO 257122,214,0.188919,2019-07-15,2019-07-15,113276,397.65,201
USD,289544855255701,AOM VMworld,23843708812960789,vSAN Ad,23843708812950789,vSAN,23843708812970789,vSAN VMworld PO 257122,204,0.318556,2019-07-16,2019-07-16,64039,413.28,193
USD,289544855255701,AOM VMworld,23843708812960789,vSAN Ad,23843708812950789,vSAN,23843708812970789,vSAN VMworld PO 257122,252,0.379221,2019-07-17,2019-07-17,66452,491.69,241
USD,289544855255701,AOM VMworld,23843708812960789,vSAN Ad,23843708812950789,vSAN,23843708812970789,vSAN VMworld PO 257122,289,0.412298,2019-07-18,2019-07-18,70095,491.07,258
