account_currency,account_id,account_name,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,ctr,date_start,date_stop,impressions,spend,unique_clicks
USD,2698419430385347,AOM Instagram Ads 3k PO 279339,23844000348870619,App-Centric-Pathways,23844000348880619,Ad Set B - target FB/IG followers + LAL,23844000348820619,Adding LAL,73,1.426896,2020-01-09,2020-01-09,5116,109.39,55
USD,2698419430385347,AOM Instagram Ads 3k PO 279339,23844000348870619,App-Centric-Pathways,23844000348880619,Ad Set B - target FB/IG followers + LAL,23844000348820619,Adding LAL,128,0.946536,2020-01-10,2020-01-10,13523,281.09,83
USD,2698419430385347,AOM Instagram Ads 3k PO 279339,23844000348870619,App-Centric-Pathways,23844000348880619,Ad Set B - target FB/IG followers + LAL,23844000348820619,Adding LAL,136,0.903715,2020-01-11,2020-01-11,15049,268.11,105
USD,2698419430385347,AOM Instagram Ads 3k PO 279339,23844000348870619,App-Centric-Pathways,23844000348880619,Ad Set B - target FB/IG followers + LAL,23844000348820619,Adding LAL,78,0.790354,2020-01-12,2020-01-12,9869,154.02,58
USD,2698419430385347,AOM Instagram Ads 3k PO 279339,23844000348870619,App-Centric-Pathways,23844000348880619,Ad Set B - target FB/IG followers + LAL,23844000348820619,Adding LAL,0,0,2020-01-13,2020-01-13,9,0,0
USD,2698419430385347,AOM Instagram Ads 3k PO 279339,23844000348900619,App-Centric-Pathways,23844000348890619,Ad Set A - target web visitors + LAL,23844000348820619,Adding LAL,39,0.664282,2020-01-09,2020-01-09,5871,108.85,24
USD,2698419430385347,AOM Instagram Ads 3k PO 279339,23844000348900619,App-Centric-Pathways,23844000348890619,Ad Set A - target web visitors + LAL,23844000348820619,Adding LAL,109,0.721424,2020-01-10,2020-01-10,15109,283.23,71
USD,2698419430385347,AOM Instagram Ads 3k PO 279339,23844000348900619,App-Centric-Pathways,23844000348890619,Ad Set A - target web visitors + LAL,23844000348820619,Adding LAL,81,0.471973,2020-01-11,2020-01-11,17162,262.11,66
USD,2698419430385347,AOM Instagram Ads 3k PO 279339,23844000348900619,App-Centric-Pathways,23844000348890619,Ad Set A - target web visitors + LAL,23844000348820619,Adding LAL,63,0.497355,2020-01-12,2020-01-12,12667,161.41,50
USD,2698419430385347,AOM Instagram Ads 3k PO 279339,23844000348900619,App-Centric-Pathways,23844000348890619,Ad Set A - target web visitors + LAL,23844000348820619,Adding LAL,0,0,2020-01-13,2020-01-13,11,0,0
USD,2698419430385347,AOM Instagram Ads 3k PO 279339,23843989127730619,App-Centric-Pathways,23843989127680619,Ad Set A - target web visitors,23843989127660619,20Q4 Instagram and Facebook (PO 279339) - CF,51,0.729196,2020-01-07,2020-01-07,6994,195.53,31
USD,2698419430385347,AOM Instagram Ads 3k PO 279339,23843989127730619,App-Centric-Pathways,23843989127680619,Ad Set A - target web visitors,23843989127660619,20Q4 Instagram and Facebook (PO 279339) - CF,48,0.498546,2020-01-08,2020-01-08,9628,239.25,39
USD,2698419430385347,AOM Instagram Ads 3k PO 279339,23843989127730619,App-Centric-Pathways,23843989127680619,Ad Set A - target web visitors,23843989127660619,20Q4 Instagram and Facebook (PO 279339) - CF,52,0.513276,2020-01-09,2020-01-09,10131,227.15,40
USD,2698419430385347,AOM Instagram Ads 3k PO 279339,23843989127730619,App-Centric-Pathways,23843989127680619,Ad Set A - target web visitors,23843989127660619,20Q4 Instagram and Facebook (PO 279339) - CF,19,0.627063,2020-01-10,2020-01-10,3030,67.9,14
USD,2698419430385347,AOM Instagram Ads 3k PO 279339,23843989127720619,App-Centric-Pathways,23843989127690619,Ad Set B - target FB/IG followers,23843989127660619,20Q4 Instagram and Facebook (PO 279339) - CF,86,1.107819,2020-01-07,2020-01-07,7763,188.65,63
USD,2698419430385347,AOM Instagram Ads 3k PO 279339,23843989127720619,App-Centric-Pathways,23843989127690619,Ad Set B - target FB/IG followers,23843989127660619,20Q4 Instagram and Facebook (PO 279339) - CF,85,0.816993,2020-01-08,2020-01-08,10404,238.8,66
USD,2698419430385347,AOM Instagram Ads 3k PO 279339,23843989127720619,App-Centric-Pathways,23843989127690619,Ad Set B - target FB/IG followers,23843989127660619,20Q4 Instagram and Facebook (PO 279339) - CF,83,0.7877,2020-01-09,2020-01-09,10537,242.1,63
USD,2698419430385347,AOM Instagram Ads 3k PO 279339,23843989127720619,App-Centric-Pathways,23843989127690619,Ad Set B - target FB/IG followers,23843989127660619,20Q4 Instagram and Facebook (PO 279339) - CF,25,0.61546,2020-01-10,2020-01-10,4062,76.44,21
