account_currency,account_id,account_name,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,ctr,date_start,date_stop,impressions,spend,unique_clicks
USD,288709208635057,AOM VMworld Offer 2-4 PO 258504,23843632383610642,Offer 4 Ad 1,23843632383620642,Ad set Offer 4,23843632383640642,VMworld Offer 4 (PO 258504_$10k),0,0,2019-08-12,2019-08-12,17,0.26,0
USD,288709208635057,AOM VMworld Offer 2-4 PO 258504,23843632383600642,Offer 4 - Ad 2,23843632383620642,Ad set Offer 4,23843632383640642,VMworld Offer 4 (PO 258504_$10k),0,0,2019-08-12,2019-08-12,10,0.5,0
USD,288709208635057,AOM VMworld Offer 2-4 PO 258504,23843617583160642,Offer 3 Ad 3,23843612156220642,Ad Offer 3,23843612156200642,VMworld Offer 3 (PO 258504_$10k),38,1.433421,2019-08-01,2019-08-01,2651,63.41,36
USD,288709208635057,AOM VMworld Offer 2-4 PO 258504,23843617583160642,Offer 3 Ad 3,23843612156220642,Ad Offer 3,23843612156200642,VMworld Offer 3 (PO 258504_$10k),83,1.213983,2019-08-02,2019-08-02,6837,106.73,72
USD,288709208635057,AOM VMworld Offer 2-4 PO 258504,23843617583160642,Offer 3 Ad 3,23843612156220642,Ad Offer 3,23843612156200642,VMworld Offer 3 (PO 258504_$10k),52,1.143611,2019-08-03,2019-08-03,4547,84.67,49
USD,288709208635057,AOM VMworld Offer 2-4 PO 258504,23843617583160642,Offer 3 Ad 3,23843612156220642,Ad Offer 3,23843612156200642,VMworld Offer 3 (PO 258504_$10k),75,1.914731,2019-08-04,2019-08-04,3917,89.15,54
USD,288709208635057,AOM VMworld Offer 2-4 PO 258504,23843617583160642,Offer 3 Ad 3,23843612156220642,Ad Offer 3,23843612156200642,VMworld Offer 3 (PO 258504_$10k),65,1.509872,2019-08-05,2019-08-05,4305,64.06,56
USD,288709208635057,AOM VMworld Offer 2-4 PO 258504,23843617583160642,Offer 3 Ad 3,23843612156220642,Ad Offer 3,23843612156200642,VMworld Offer 3 (PO 258504_$10k),76,1.186758,2019-08-06,2019-08-06,6404,84.44,64
USD,288709208635057,AOM VMworld Offer 2-4 PO 258504,23843617583160642,Offer 3 Ad 3,23843612156220642,Ad Offer 3,23843612156200642,VMworld Offer 3 (PO 258504_$10k),115,1.303264,2019-08-07,2019-08-07,8824,127.31,91
USD,288709208635057,AOM VMworld Offer 2-4 PO 258504,23843617583160642,Offer 3 Ad 3,23843612156220642,Ad Offer 3,23843612156200642,VMworld Offer 3 (PO 258504_$10k),113,1.414976,2019-08-08,2019-08-08,7986,133.5,77
USD,288709208635057,AOM VMworld Offer 2-4 PO 258504,23843617583160642,Offer 3 Ad 3,23843612156220642,Ad Offer 3,23843612156200642,VMworld Offer 3 (PO 258504_$10k),159,1.074978,2019-08-09,2019-08-09,14791,264.06,139
