account_currency,account_id,account_name,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,ctr,date_start,date_stop,impressions,spend,unique_clicks
USD,832304637135723,AOM EDW Employee First,23843468233110320,Download the Value of Employee Digital Experience Report Conversion,23843468233100320,Download the Value of Employee Digital Experience Report,23843468233080320,Employee First  - Traffic,70,1.056285,2019-05-23,2019-05-23,6627,209.7,62
USD,832304637135723,AOM EDW Employee First,23843468233110320,Download the Value of Employee Digital Experience Report Conversion,23843468233100320,Download the Value of Employee Digital Experience Report,23843468233080320,Employee First  - Traffic,75,0.956145,2019-05-24,2019-05-24,7844,285.24,70
USD,832304637135723,AOM EDW Employee First,23843468233110320,Download the Value of Employee Digital Experience Report Conversion,23843468233100320,Download the Value of Employee Digital Experience Report,23843468233080320,Employee First  - Traffic,76,0.960202,2019-05-25,2019-05-25,7915,302.35,66
USD,832304637135723,AOM EDW Employee First,23843468233110320,Download the Value of Employee Digital Experience Report Conversion,23843468233100320,Download the Value of Employee Digital Experience Report,23843468233080320,Employee First  - Traffic,77,0.952381,2019-05-26,2019-05-26,8085,302.64,67
USD,832304637135723,AOM EDW Employee First,23843468233110320,Download the Value of Employee Digital Experience Report Conversion,23843468233100320,Download the Value of Employee Digital Experience Report,23843468233080320,Employee First  - Traffic,66,0.827379,2019-05-27,2019-05-27,7977,298.3,62
USD,832304637135723,AOM EDW Employee First,23843468233110320,Download the Value of Employee Digital Experience Report Conversion,23843468233100320,Download the Value of Employee Digital Experience Report,23843468233080320,Employee First  - Traffic,72,1.068091,2019-05-28,2019-05-28,6741,301.59,69
USD,832304637135723,AOM EDW Employee First,23843468233110320,Download the Value of Employee Digital Experience Report Conversion,23843468233100320,Download the Value of Employee Digital Experience Report,23843468233080320,Employee First  - Traffic,22,0.777385,2019-05-29,2019-05-29,2830,148.08,22
USD,832304637135723,AOM EDW Employee First,23843468233110320,Download the Value of Employee Digital Experience Report Conversion,23843468233100320,Download the Value of Employee Digital Experience Report,23843468233080320,Employee First  - Traffic,9,0.458716,2019-06-04,2019-06-04,1962,52.53,9
USD,832304637135723,AOM EDW Employee First,23843468233110320,Download the Value of Employee Digital Experience Report Conversion,23843468233100320,Download the Value of Employee Digital Experience Report,23843468233080320,Employee First  - Traffic,57,0.554583,2019-06-05,2019-06-05,10278,315.67,54
USD,832304637135723,AOM EDW Employee First,23843468233110320,Download the Value of Employee Digital Experience Report Conversion,23843468233100320,Download the Value of Employee Digital Experience Report,23843468233080320,Employee First  - Traffic,59,0.603149,2019-06-06,2019-06-06,9782,311.16,51
USD,832304637135723,AOM EDW Employee First,23843468233110320,Download the Value of Employee Digital Experience Report Conversion,23843468233100320,Download the Value of Employee Digital Experience Report,23843468233080320,Employee First  - Traffic,74,0.844845,2019-06-07,2019-06-07,8759,309.54,69
USD,832304637135723,AOM EDW Employee First,23843468233110320,Download the Value of Employee Digital Experience Report Conversion,23843468233100320,Download the Value of Employee Digital Experience Report,23843468233080320,Employee First  - Traffic,52,0.561131,2019-06-08,2019-06-08,9267,309.06,52
