account_id,creative_id,ad_id,creative_name,url_link
1419863674860703,23844427795620310,23844427786000310,Watch The Online Event Replay 2020-03-27-6c9d10de508e96242bd74c39348a71b4,https://www.vmware.com/uk/app-modernization.html?src=sp_5e3b5185c5b7e&cid=7012H0000021TMJ
1419863674860703,23844427794490310,23844427785990310,Watch The Online Event Replay 2020-03-27-2fabcfec502c4df519b10fe113c328e6,https://www.vmware.com/uk/app-modernization.html?src=sp_5e3b5185c3fe2&cid=7012H0000021TKr
1419863674860703,23844398404690310,23844398403620310,Watch The Online Event Replay 2020-03-20-8ab7700506fefd1cf55b271ea30b6df1,https://www.vmware.com/app-modernization.html?src=sp_5e3b5185b33c5&cid=7012H0000021TKN
1419863674860703,23844398408860310,23844398407510310,Watch The Online Event Replay 2020-03-20-c5818b5561328e7f040c004cb0a56131,https://www.vmware.com/app-modernization.html?src=sp_5e3b5185b9a47&cid=7012H0000021TM4
1419863674860703,23844383041420310,23844382892190310,Watch The Online Event Replay 2020-03-17-ec26c7d56a20dbc760181a582dbeb286,https://www.vmware.com/uk/app-modernization.html?src=sp_5e3b5185c5b7e&cid=7012H0000021TMJ
1419863674860703,23844382788040310,23844382521480310,Watch The Online Event Replay 2020-03-17-14f9e1c7565d8445340beade692a695c,https://www.vmware.com/app-modernization.html?src=sp_5e3b5185b9a47&cid=7012H0000021TM4
1419863674860703,23844382891530310,23844382791260310,Watch The Online Event Replay 2020-03-17-e9e281c0bfd7f76c47488a88964fb77d,https://www.vmware.com/uk/app-modernization.html?src=sp_5e3b5185c3fe2&cid=7012H0000021TKr
1419863674860703,23844382507770310,23844382506880310,Watch The Online Event Replay 2020-03-17-b9422677c7a6c771578b7c0399ff79af,https://www.vmware.com/app-modernization.html?src=sp_5e3b5185b33c5&cid=7012H0000021TKN
1419863674860703,23844284272350310,23844284270950310,March 10th. Save the Date. 2020-02-26-ea63bad2eef82c0a099591ffc387944e,https://www.vmware.com/uk/app-modernization.html?src=sp_5e45df35c1eae&cid=7012H0000021TMJ
1419863674860703,23844279322860310,23844279149690310,App Modernization in a Multi-Cloud World 2020-02-25-6446d95f53d2884c181555f894978875,https://www.vmware.com/uk/app-modernization.html?src=sp_5e45df35c031a&cid=7012H0000021TKr
1419863674860703,23844284259940310,23844284257720310,March 10th. Save the Date. 2020-02-26-d53f24d93be609f3cb232623617e5afd,https://www.vmware.com/app-modernization.html?src=sp_5e45df35bac53&cid=7012H0000021TM4
1419863674860703,23844279325770310,23844279149670310,App Modernization in a Multi-Cloud World 2020-02-25-7008326559d7e351e4a861583cdfd829,https://www.vmware.com/app-modernization.html?src=sp_5e45df35b90b7&cid=7012H0000021TKN
1419863674860703,23844284149120310,23844284147880310,March 10th. Save the Date. 2020-02-26-7a7babda4556799858c86e0c8af4385d,https://www.vmware.com/uk/app-modernization.html?src=sp_5e45df35c031a&cid=7012H0000021TKr
1419863674860703,23844284269980310,23844284262090310,March 10th. Save the Date. 2020-02-26-e4143986f9224f747be160859cb9a6a4,https://www.vmware.com/uk/app-modernization.html?src=sp_5e45df35c031a&cid=7012H0000021TKr
1419863674860703,23844284150790310,23844284149480310,March 10th. Save the Date. 2020-02-26-c3a396610fb4538a4f4b41f80b20cc77,https://www.vmware.com/uk/app-modernization.html?src=sp_5e45df35c1eae&cid=7012H0000021TMJ
1419863674860703,23844284146660310,23844284144940310,March 10th. Save the Date. 2020-02-26-2e33ae5ed916e999bceb73c1ac8eb7b3,https://www.vmware.com/app-modernization.html?src=sp_5e45df35bac53&cid=7012H0000021TM4
1419863674860703,23844284144410310,23844284127660310,March 10th. Save the Date. 2020-02-26-99a67110a8ec0affb41727190a768ae5,https://www.vmware.com/app-modernization.html?src=sp_5e45df35b90b7&cid=7012H0000021TKN
1419863674860703,23844284257140310,23844284242880310,March 10th. Save the Date. 2020-02-26-f14f107f4d598646b483f5cfa519ddba,https://www.vmware.com/app-modernization.html?src=sp_5e45df35b90b7&cid=7012H0000021TKN
1419863674860703,23844279323260310,23844279149710310,App Modernization in a Multi-Cloud World 2020-02-25-5bfffde6d8e34ce85259afcc9c535016,https://www.vmware.com/uk/app-modernization.html?src=sp_5e45df35c1eae&cid=7012H0000021TMJ
1419863674860703,23844279324030310,23844279149740310,App Modernization in a Multi-Cloud World 2020-02-25-f440716e2bbb3e810b351ac91604dd7d,https://www.vmware.com/app-modernization.html?src=sp_5e45df35bac53&cid=7012H0000021TM4
1419863674860703,23844278921520310,23844278771740310,{{product.name}} 2020-02-25-0975c420f7da32a77f7440af46c07d4f,
1419863674860703,23844278963740310,23844278771760310,{{product.name}} 2020-02-25-396ff4045ed3d9301c9aa37b050e406a,
1419863674860703,23844278958090310,23844274318730310,{{product.name}} 2020-02-25-a3355a2f9f41d6d7d9fb79b9912ba2ef,
1419863674860703,23844278963870310,23844274308480310,{{product.name}} 2020-02-25-9d4fdc11332fdfd3684ebfef554d638e,
