account_currency,account_id,account_name,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,ctr,date_start,date_stop,impressions,spend,unique_clicks
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843800338950776,Platinum HOL,23843800338940776,Platinum HOL - Copy,23843800321100776,vSphere copy for HOL,144,0.223936,2019-10-14,2019-10-14,64304,131.22,133
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843800338950776,Platinum HOL,23843800338940776,Platinum HOL - Copy,23843800321100776,vSphere copy for HOL,180,0.209646,2019-10-15,2019-10-15,85859,170.96,174
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843800338950776,Platinum HOL,23843800338940776,Platinum HOL - Copy,23843800321100776,vSphere copy for HOL,17,0.246806,2019-10-16,2019-10-16,6888,11.5,16
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843800338950776,Platinum HOL,23843800338940776,Platinum HOL - Copy,23843800321100776,vSphere copy for HOL,17,0.143025,2019-10-17,2019-10-17,11886,13.03,15
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843800338950776,Platinum HOL,23843800338940776,Platinum HOL - Copy,23843800321100776,vSphere copy for HOL,24,0.245173,2019-10-18,2019-10-18,9789,12.03,18
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843800338950776,Platinum HOL,23843800338940776,Platinum HOL - Copy,23843800321100776,vSphere copy for HOL,12,0.114591,2019-10-19,2019-10-19,10472,11.94,11
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843800338950776,Platinum HOL,23843800338940776,Platinum HOL - Copy,23843800321100776,vSphere copy for HOL,23,0.140905,2019-10-20,2019-10-20,16323,12.47,21
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843800338950776,Platinum HOL,23843800338940776,Platinum HOL - Copy,23843800321100776,vSphere copy for HOL,19,0.086086,2019-10-21,2019-10-21,22071,11.29,18
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843800338950776,Platinum HOL,23843800338940776,Platinum HOL - Copy,23843800321100776,vSphere copy for HOL,19,0.110988,2019-10-22,2019-10-22,17119,12.42,16
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843800338950776,Platinum HOL,23843800338940776,Platinum HOL - Copy,23843800321100776,vSphere copy for HOL,46,0.211029,2019-10-23,2019-10-23,21798,29.56,41
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843800338950776,Platinum HOL,23843800338940776,Platinum HOL - Copy,23843800321100776,vSphere copy for HOL,49,0.218604,2019-10-24,2019-10-24,22415,33.22,45
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843800141580776,Modern and Secure Dummies Guide - Copy,23843800141550776,Dummies Guide Copy,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,10,0.276319,2019-10-14,2019-10-14,3619,12.99,10
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843800141580776,Modern and Secure Dummies Guide - Copy,23843800141550776,Dummies Guide Copy,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,52,0.240063,2019-10-15,2019-10-15,21661,58.81,51
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843800141580776,Modern and Secure Dummies Guide - Copy,23843800141550776,Dummies Guide Copy,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,53,0.145741,2019-10-16,2019-10-16,36366,55.21,45
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843800141580776,Modern and Secure Dummies Guide - Copy,23843800141550776,Dummies Guide Copy,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,66,0.146497,2019-10-17,2019-10-17,45052,57.98,60
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843800141580776,Modern and Secure Dummies Guide - Copy,23843800141550776,Dummies Guide Copy,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,77,0.186585,2019-10-18,2019-10-18,41268,54.75,67
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843800141580776,Modern and Secure Dummies Guide - Copy,23843800141550776,Dummies Guide Copy,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,61,0.17305,2019-10-19,2019-10-19,35250,52.05,52
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843800141580776,Modern and Secure Dummies Guide - Copy,23843800141550776,Dummies Guide Copy,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,95,0.144566,2019-10-20,2019-10-20,65714,57.99,80
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843800141580776,Modern and Secure Dummies Guide - Copy,23843800141550776,Dummies Guide Copy,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,80,0.119087,2019-10-21,2019-10-21,67178,51.71,77
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843800141580776,Modern and Secure Dummies Guide - Copy,23843800141550776,Dummies Guide Copy,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,65,0.126361,2019-10-22,2019-10-22,51440,52.78,61
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843800141580776,Modern and Secure Dummies Guide - Copy,23843800141550776,Dummies Guide Copy,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,50,0.118164,2019-10-23,2019-10-23,42314,50.22,48
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843800141580776,Modern and Secure Dummies Guide - Copy,23843800141550776,Dummies Guide Copy,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,26,0.17338,2019-10-24,2019-10-24,14996,22.64,24
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843675027360776,Upgrade to 6.7 eBook,23843675027370776,Upgrade to 6.7 eBook,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,56,0.60436,2019-08-29,2019-08-29,9266,10.99,54
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843675027360776,Upgrade to 6.7 eBook,23843675027370776,Upgrade to 6.7 eBook,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,225,0.85832,2019-08-30,2019-08-30,26214,31.2,221
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843675027360776,Upgrade to 6.7 eBook,23843675027370776,Upgrade to 6.7 eBook,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,514,0.840515,2019-08-31,2019-08-31,61153,68.85,490
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843675027360776,Upgrade to 6.7 eBook,23843675027370776,Upgrade to 6.7 eBook,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,436,0.738858,2019-09-01,2019-09-01,59010,67.84,402
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843675027360776,Upgrade to 6.7 eBook,23843675027370776,Upgrade to 6.7 eBook,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,319,0.693765,2019-09-02,2019-09-02,45981,58.03,306
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843675027360776,Upgrade to 6.7 eBook,23843675027370776,Upgrade to 6.7 eBook,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,355,0.665492,2019-09-03,2019-09-03,53344,65.47,337
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843675027360776,Upgrade to 6.7 eBook,23843675027370776,Upgrade to 6.7 eBook,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,393,0.801583,2019-09-04,2019-09-04,49028,64.34,379
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843675027360776,Upgrade to 6.7 eBook,23843675027370776,Upgrade to 6.7 eBook,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,509,0.877616,2019-09-05,2019-09-05,57998,64.78,483
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843675027360776,Upgrade to 6.7 eBook,23843675027370776,Upgrade to 6.7 eBook,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,345,0.746349,2019-09-06,2019-09-06,46225,64.28,319
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843675027360776,Upgrade to 6.7 eBook,23843675027370776,Upgrade to 6.7 eBook,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,349,0.822124,2019-09-07,2019-09-07,42451,66.8,325
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843675027360776,Upgrade to 6.7 eBook,23843675027370776,Upgrade to 6.7 eBook,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,373,0.798271,2019-09-08,2019-09-08,46726,65.87,357
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843675027360776,Upgrade to 6.7 eBook,23843675027370776,Upgrade to 6.7 eBook,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,285,0.761015,2019-09-09,2019-09-09,37450,58.78,274
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843675027360776,Upgrade to 6.7 eBook,23843675027370776,Upgrade to 6.7 eBook,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,292,0.748181,2019-09-10,2019-09-10,39028,64.07,284
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843675027360776,Upgrade to 6.7 eBook,23843675027370776,Upgrade to 6.7 eBook,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,302,0.77619,2019-09-11,2019-09-11,38908,61.98,281
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843675027360776,Upgrade to 6.7 eBook,23843675027370776,Upgrade to 6.7 eBook,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,247,0.701565,2019-09-12,2019-09-12,35207,65.11,239
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843675027360776,Upgrade to 6.7 eBook,23843675027370776,Upgrade to 6.7 eBook,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,152,0.530485,2019-09-13,2019-09-13,28653,60.98,149
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843675027360776,Upgrade to 6.7 eBook,23843675027370776,Upgrade to 6.7 eBook,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,185,0.762509,2019-09-14,2019-09-14,24262,64.92,176
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843675027360776,Upgrade to 6.7 eBook,23843675027370776,Upgrade to 6.7 eBook,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,203,0.735961,2019-09-15,2019-09-15,27583,64.35,193
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843675027360776,Upgrade to 6.7 eBook,23843675027370776,Upgrade to 6.7 eBook,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,198,0.739165,2019-09-16,2019-09-16,26787,58.32,189
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843675027360776,Upgrade to 6.7 eBook,23843675027370776,Upgrade to 6.7 eBook,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,220,0.776425,2019-09-17,2019-09-17,28335,64.41,208
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843675027360776,Upgrade to 6.7 eBook,23843675027370776,Upgrade to 6.7 eBook,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,252,0.787229,2019-09-18,2019-09-18,32011,76.34,237
USD,371547850208036,AOM vSphere Platinum Q3 - PO 265338,23843675027360776,Upgrade to 6.7 eBook,23843675027370776,Upgrade to 6.7 eBook,23843674982870776,vSphere Platinum Top of Funnel - PO 265338,117,0.612983,2019-09-19,2019-09-19,19087,66.3,108
