account_currency,account_id,account_name,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,ctr,date_start,date_stop,impressions,spend,unique_clicks
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843930968020478,HCI Ad 2,23843930968050478,HCI For Dummies,23843930967970478,20Q2 Instagram (PO 267195_3K) - HCI Conversions,23,0.360389,2019-10-13,2019-10-13,6382,18.5,19
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843930968020478,HCI Ad 2,23843930968050478,HCI For Dummies,23843930967970478,20Q2 Instagram (PO 267195_3K) - HCI Conversions,43,0.346495,2019-10-14,2019-10-14,12410,33.05,38
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843930968020478,HCI Ad 2,23843930968050478,HCI For Dummies,23843930967970478,20Q2 Instagram (PO 267195_3K) - HCI Conversions,63,0.48675,2019-10-15,2019-10-15,12943,46.73,61
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843930968020478,HCI Ad 2,23843930968050478,HCI For Dummies,23843930967970478,20Q2 Instagram (PO 267195_3K) - HCI Conversions,25,0.542535,2019-10-16,2019-10-16,4608,20.34,23
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843931000560478,EDW - Conversions,23843931000540478,EDW Whitepaper,23843915903750478,20Q2 Instagram (PO 267195_3K) - EDW Conversions,22,0.851064,2019-10-09,2019-10-09,2585,44.01,22
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843931000560478,EDW - Conversions,23843931000540478,EDW Whitepaper,23843915903750478,20Q2 Instagram (PO 267195_3K) - EDW Conversions,83,0.815324,2019-10-10,2019-10-10,10180,59.95,79
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843931000560478,EDW - Conversions,23843931000540478,EDW Whitepaper,23843915903750478,20Q2 Instagram (PO 267195_3K) - EDW Conversions,115,0.487826,2019-10-11,2019-10-11,23574,63.38,110
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843931000560478,EDW - Conversions,23843931000540478,EDW Whitepaper,23843915903750478,20Q2 Instagram (PO 267195_3K) - EDW Conversions,114,0.511509,2019-10-12,2019-10-12,22287,65.97,109
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843931000560478,EDW - Conversions,23843931000540478,EDW Whitepaper,23843915903750478,20Q2 Instagram (PO 267195_3K) - EDW Conversions,76,0.447744,2019-10-13,2019-10-13,16974,65.1,71
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843931000560478,EDW - Conversions,23843931000540478,EDW Whitepaper,23843915903750478,20Q2 Instagram (PO 267195_3K) - EDW Conversions,51,0.40977,2019-10-14,2019-10-14,12446,59.43,50
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843931000560478,EDW - Conversions,23843931000540478,EDW Whitepaper,23843915903750478,20Q2 Instagram (PO 267195_3K) - EDW Conversions,72,0.52417,2019-10-15,2019-10-15,13736,72.14,69
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843931000560478,EDW - Conversions,23843931000540478,EDW Whitepaper,23843915903750478,20Q2 Instagram (PO 267195_3K) - EDW Conversions,64,0.780678,2019-10-16,2019-10-16,8198,53.02,58
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843930968040478,TNS Ad 2,23843930968080478,TNS Whitepaper,23843930968000478,20Q2 Instagram (PO 267195_3K) - TNS Conversions,13,0.729108,2019-10-09,2019-10-09,1783,47.47,13
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843930968040478,TNS Ad 2,23843930968080478,TNS Whitepaper,23843930968000478,20Q2 Instagram (PO 267195_3K) - TNS Conversions,62,0.607724,2019-10-10,2019-10-10,10202,65.32,60
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843930968040478,TNS Ad 2,23843930968080478,TNS Whitepaper,23843930968000478,20Q2 Instagram (PO 267195_3K) - TNS Conversions,112,0.621773,2019-10-11,2019-10-11,18013,66.17,102
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843930968040478,TNS Ad 2,23843930968080478,TNS Whitepaper,23843930968000478,20Q2 Instagram (PO 267195_3K) - TNS Conversions,79,0.524847,2019-10-12,2019-10-12,15052,74.26,79
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843930968040478,TNS Ad 2,23843930968080478,TNS Whitepaper,23843930968000478,20Q2 Instagram (PO 267195_3K) - TNS Conversions,84,0.553032,2019-10-13,2019-10-13,15189,68.6,79
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843930968040478,TNS Ad 2,23843930968080478,TNS Whitepaper,23843930968000478,20Q2 Instagram (PO 267195_3K) - TNS Conversions,52,0.455461,2019-10-14,2019-10-14,11417,56.91,51
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843930968040478,TNS Ad 2,23843930968080478,TNS Whitepaper,23843930968000478,20Q2 Instagram (PO 267195_3K) - TNS Conversions,88,0.583206,2019-10-15,2019-10-15,15089,72.49,80
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843930968040478,TNS Ad 2,23843930968080478,TNS Whitepaper,23843930968000478,20Q2 Instagram (PO 267195_3K) - TNS Conversions,29,0.458933,2019-10-16,2019-10-16,6319,31.78,28
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869916250478,HCI Ad 2,23843867110250478,HCI For Dummies,23843867110230478,20Q2 Instagram (PO 267195_3K),2,0.542005,2019-09-20,2019-09-20,369,5.92,2
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869916250478,HCI Ad 2,23843867110250478,HCI For Dummies,23843867110230478,20Q2 Instagram (PO 267195_3K),4,1.084011,2019-09-21,2019-09-21,369,6.54,4
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869916250478,HCI Ad 2,23843867110250478,HCI For Dummies,23843867110230478,20Q2 Instagram (PO 267195_3K),3,0.961538,2019-09-22,2019-09-22,312,6.53,3
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869916250478,HCI Ad 2,23843867110250478,HCI For Dummies,23843867110230478,20Q2 Instagram (PO 267195_3K),6,1.310044,2019-09-23,2019-09-23,458,7.37,5
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869916250478,HCI Ad 2,23843867110250478,HCI For Dummies,23843867110230478,20Q2 Instagram (PO 267195_3K),2,0.373832,2019-09-24,2019-09-24,535,7.46,1
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869916250478,HCI Ad 2,23843867110250478,HCI For Dummies,23843867110230478,20Q2 Instagram (PO 267195_3K),9,0.948367,2019-09-25,2019-09-25,949,18.71,9
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869916250478,HCI Ad 2,23843867110250478,HCI For Dummies,23843867110230478,20Q2 Instagram (PO 267195_3K),11,1.204819,2019-09-26,2019-09-26,913,18.91,11
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869916250478,HCI Ad 2,23843867110250478,HCI For Dummies,23843867110230478,20Q2 Instagram (PO 267195_3K),2,0.769231,2019-09-27,2019-09-27,260,4.72,2
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843867110270478,HCI Ad 1,23843867110250478,HCI For Dummies,23843867110230478,20Q2 Instagram (PO 267195_3K),20,1.185536,2019-09-20,2019-09-20,1687,40.43,20
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843867110270478,HCI Ad 1,23843867110250478,HCI For Dummies,23843867110230478,20Q2 Instagram (PO 267195_3K),29,1.14534,2019-09-21,2019-09-21,2532,54.16,28
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843867110270478,HCI Ad 1,23843867110250478,HCI For Dummies,23843867110230478,20Q2 Instagram (PO 267195_3K),35,1.573741,2019-09-22,2019-09-22,2224,53.28,32
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843867110270478,HCI Ad 1,23843867110250478,HCI For Dummies,23843867110230478,20Q2 Instagram (PO 267195_3K),21,1.281269,2019-09-23,2019-09-23,1639,36.26,21
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843867110270478,HCI Ad 1,23843867110250478,HCI For Dummies,23843867110230478,20Q2 Instagram (PO 267195_3K),17,1.36876,2019-09-24,2019-09-24,1242,26.4,17
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843867110270478,HCI Ad 1,23843867110250478,HCI For Dummies,23843867110230478,20Q2 Instagram (PO 267195_3K),20,1.547988,2019-09-25,2019-09-25,1292,33.33,19
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843867110270478,HCI Ad 1,23843867110250478,HCI For Dummies,23843867110230478,20Q2 Instagram (PO 267195_3K),15,0.973394,2019-09-26,2019-09-26,1541,42.12,15
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843867110270478,HCI Ad 1,23843867110250478,HCI For Dummies,23843867110230478,20Q2 Instagram (PO 267195_3K),7,1.535088,2019-09-27,2019-09-27,456,13.29,7
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843870155220478,EDW Ad 2,23843869947050478,EDW Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),12,1.699717,2019-09-20,2019-09-20,706,14.67,11
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843870155220478,EDW Ad 2,23843869947050478,EDW Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),16,1.422222,2019-09-21,2019-09-21,1125,23.9,16
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843870155220478,EDW Ad 2,23843869947050478,EDW Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),16,1.040989,2019-09-22,2019-09-22,1537,28.98,14
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843870155220478,EDW Ad 2,23843869947050478,EDW Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),5,0.750751,2019-09-23,2019-09-23,666,8.72,5
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843870155220478,EDW Ad 2,23843869947050478,EDW Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),3,1.020408,2019-09-24,2019-09-24,294,4.31,3
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843870155220478,EDW Ad 2,23843869947050478,EDW Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),3,0.862069,2019-09-25,2019-09-25,348,4.91,3
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843870155220478,EDW Ad 2,23843869947050478,EDW Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),2,0.896861,2019-09-26,2019-09-26,223,3.24,2
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843870155220478,EDW Ad 2,23843869947050478,EDW Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),0,0,2019-09-27,2019-09-27,98,1.69,0
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869947080478,EDW Ad 1,23843869947050478,EDW Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),13,0.776583,2019-09-20,2019-09-20,1674,32.89,13
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869947080478,EDW Ad 1,23843869947050478,EDW Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),23,1.049749,2019-09-21,2019-09-21,2191,38.03,22
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869947080478,EDW Ad 1,23843869947050478,EDW Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),36,0.941669,2019-09-22,2019-09-22,3823,58.23,34
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869947080478,EDW Ad 1,23843869947050478,EDW Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),10,0.681199,2019-09-23,2019-09-23,1468,16.78,9
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869947080478,EDW Ad 1,23843869947050478,EDW Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),6,0.846262,2019-09-24,2019-09-24,709,7.38,6
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869947080478,EDW Ad 1,23843869947050478,EDW Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),5,0.59312,2019-09-25,2019-09-25,843,9.38,5
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869947080478,EDW Ad 1,23843869947050478,EDW Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),1,0.251889,2019-09-26,2019-09-26,397,5.15,1
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869947080478,EDW Ad 1,23843869947050478,EDW Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),2,1.081081,2019-09-27,2019-09-27,185,3.22,2
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869948260478,TNS Ad 2,23843869948270478,TNS Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),14,1.334604,2019-09-19,2019-09-19,1049,15.56,14
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869948260478,TNS Ad 2,23843869948270478,TNS Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),38,1.027027,2019-09-20,2019-09-20,3700,60.83,36
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869948260478,TNS Ad 2,23843869948270478,TNS Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),13,0.698549,2019-09-21,2019-09-21,1861,31.33,12
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869948260478,TNS Ad 2,23843869948270478,TNS Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),13,0.661914,2019-09-22,2019-09-22,1964,32.46,13
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869948260478,TNS Ad 2,23843869948270478,TNS Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),10,0.653168,2019-09-23,2019-09-23,1531,23.82,10
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869948260478,TNS Ad 2,23843869948270478,TNS Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),12,0.852273,2019-09-24,2019-09-24,1408,24.44,11
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869948260478,TNS Ad 2,23843869948270478,TNS Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),12,1.109057,2019-09-25,2019-09-25,1082,19.92,12
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869948260478,TNS Ad 2,23843869948270478,TNS Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),9,0.884086,2019-09-26,2019-09-26,1018,20.15,8
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869948260478,TNS Ad 2,23843869948270478,TNS Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),2,0.645161,2019-09-27,2019-09-27,310,5.13,2
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869948250478,TNS Ad 1,23843869948270478,TNS Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),48,1.229193,2019-09-19,2019-09-19,3905,82.33,46
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869948250478,TNS Ad 1,23843869948270478,TNS Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),48,1.15914,2019-09-20,2019-09-20,4141,84.67,47
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869948250478,TNS Ad 1,23843869948270478,TNS Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),54,1.211849,2019-09-21,2019-09-21,4456,99.39,51
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869948250478,TNS Ad 1,23843869948270478,TNS Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),45,1.169743,2019-09-22,2019-09-22,3847,77.91,42
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869948250478,TNS Ad 1,23843869948270478,TNS Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),46,1.151151,2019-09-23,2019-09-23,3996,83.5,45
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869948250478,TNS Ad 1,23843869948270478,TNS Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),43,1.086133,2019-09-24,2019-09-24,3959,86.51,41
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869948250478,TNS Ad 1,23843869948270478,TNS Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),36,1.013514,2019-09-25,2019-09-25,3552,73.34,36
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869948250478,TNS Ad 1,23843869948270478,TNS Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),35,1.25448,2019-09-26,2019-09-26,2790,66.45,33
USD,950356475315006,AOM Instagram Ads 3k PO 267195,23843869948250478,TNS Ad 1,23843869948270478,TNS Whitepaper,23843867110230478,20Q2 Instagram (PO 267195_3K),15,1.265823,2019-09-27,2019-09-27,1185,25.49,12
