account_currency,account_id,account_name,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,ctr,date_start,date_stop,impressions,spend,unique_clicks
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,23,1.271421,2020-06-09,2020-06-09,1809,72.06,13
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,39,1.039723,2020-06-10,2020-06-10,3751,174.78,33
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,35,1.05517,2020-06-11,2020-06-11,3317,180.49,28
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,20,0.829876,2020-06-12,2020-06-12,2410,178.63,18
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,22,1.013825,2020-06-13,2020-06-13,2170,174.49,19
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,24,1.266491,2020-06-14,2020-06-14,1895,193.46,16
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,24,0.794439,2020-06-15,2020-06-15,3021,171.7,16
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,23,0.987973,2020-06-16,2020-06-16,2328,178.94,21
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,30,1.411101,2020-06-17,2020-06-17,2126,181.08,20
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,15,0.584567,2020-06-18,2020-06-18,2566,186.88,13
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,22,1.142264,2020-06-19,2020-06-19,1926,162.08,17
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,31,1.846337,2020-06-20,2020-06-20,1679,171.61,24
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,28,1.581028,2020-06-21,2020-06-21,1771,190.88,17
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,30,1.245847,2020-06-22,2020-06-22,2408,188.23,21
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,39,1.513975,2020-06-23,2020-06-23,2576,208.36,25
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,18,0.844278,2020-06-24,2020-06-24,2132,195.71,18
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,21,1.055276,2020-06-25,2020-06-25,1990,181.5,17
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,21,1.547531,2020-06-26,2020-06-26,1357,202.08,16
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,21,1.167964,2020-06-27,2020-06-27,1798,197.51,16
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,26,1.468927,2020-06-28,2020-06-28,1770,185.3,19
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,24,1.288937,2020-06-29,2020-06-29,1862,178.9,17
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,36,1.983471,2020-06-30,2020-06-30,1815,171.49,21
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,26,1.351351,2020-07-01,2020-07-01,1924,186.18,19
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,17,0.790698,2020-07-02,2020-07-02,2150,180.49,15
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,9,1.061321,2020-07-03,2020-07-03,848,114.23,8
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,28,2.84264,2020-07-04,2020-07-04,985,128.05,19
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,18,1.073345,2020-07-05,2020-07-05,1677,163.7,18
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,18,1.391036,2020-07-06,2020-07-06,1294,151.35,12
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,21,1.26506,2020-07-07,2020-07-07,1660,130.27,14
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,24,0.990508,2020-07-08,2020-07-08,2423,151.89,18
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,29,1.836605,2020-07-09,2020-07-09,1579,148.34,14
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,20,1.293661,2020-07-10,2020-07-10,1546,121.51,15
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,9,0.574713,2020-07-11,2020-07-11,1566,147.78,9
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,15,1.770956,2020-07-12,2020-07-12,847,126.58,9
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,28,2.232855,2020-07-13,2020-07-13,1254,145.23,14
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,24,1.154957,2020-07-14,2020-07-14,2078,181.34,17
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,36,1.267159,2020-07-15,2020-07-15,2841,184.67,23
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,27,1.109285,2020-07-16,2020-07-16,2434,177,21
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,16,0.780488,2020-07-17,2020-07-17,2050,154.13,13
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,24,1.542416,2020-07-18,2020-07-18,1556,134.09,20
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,21,1.092612,2020-07-19,2020-07-19,1922,137.57,15
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,21,1.041667,2020-07-20,2020-07-20,2016,137.2,17
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,17,0.749229,2020-07-21,2020-07-21,2269,151.59,13
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,11,0.717547,2020-07-22,2020-07-22,1533,122.27,11
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23845045183500355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​ - Ad 2,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,19,1.004759,2020-07-23,2020-07-23,1891,182.89,17
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23844999863980355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,6,0.80429,2020-06-09,2020-06-09,746,26.64,5
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23844999863980355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,7,0.653595,2020-06-10,2020-06-10,1071,39.52,4
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23844999863980355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,7,1.446281,2020-06-11,2020-06-11,484,28.13,4
USD,266514581023574,AOM 21H1  BC/RW  Demand Gen PO 315588,23844999863980355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999863990355,Avoiding the 9 Common Hazards of App and Desktop Virtualization​,23844999354680355,Lead Ads Q2 various assets,4,0.862069,2020-06-12,2020-06-12,464,32.59,2
