account_currency,account_id,account_name,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,ctr,date_start,date_stop,impressions,spend,unique_clicks
USD,486847852051737,AOM Instagram Ad Carousel,23843651304980257,Instagram Stories Ad 3,23843651304940257,Instagram Stories (Look-alike US),23843623723280257,EDW Instagram Carousel (PO#255020 $10k),29,0.879588,2019-07-17,2019-07-17,3297,43.86,28
USD,486847852051737,AOM Instagram Ad Carousel,23843651304980257,Instagram Stories Ad 3,23843651304940257,Instagram Stories (Look-alike US),23843623723280257,EDW Instagram Carousel (PO#255020 $10k),73,0.817012,2019-07-18,2019-07-18,8935,113.21,70
USD,486847852051737,AOM Instagram Ad Carousel,23843651304980257,Instagram Stories Ad 3,23843651304940257,Instagram Stories (Look-alike US),23843623723280257,EDW Instagram Carousel (PO#255020 $10k),67,0.949412,2019-07-19,2019-07-19,7057,86.51,65
USD,486847852051737,AOM Instagram Ad Carousel,23843651304980257,Instagram Stories Ad 3,23843651304940257,Instagram Stories (Look-alike US),23843623723280257,EDW Instagram Carousel (PO#255020 $10k),51,0.531029,2019-07-20,2019-07-20,9604,107.79,50
USD,486847852051737,AOM Instagram Ad Carousel,23843651304980257,Instagram Stories Ad 3,23843651304940257,Instagram Stories (Look-alike US),23843623723280257,EDW Instagram Carousel (PO#255020 $10k),86,0.807512,2019-07-21,2019-07-21,10650,108.28,81
USD,486847852051737,AOM Instagram Ad Carousel,23843651304980257,Instagram Stories Ad 3,23843651304940257,Instagram Stories (Look-alike US),23843623723280257,EDW Instagram Carousel (PO#255020 $10k),40,0.772648,2019-07-22,2019-07-22,5177,54.99,37
USD,486847852051737,AOM Instagram Ad Carousel,23843651304950257,Instagram Stories Ad 4,23843651304940257,Instagram Stories (Look-alike US),23843623723280257,EDW Instagram Carousel (PO#255020 $10k),41,0.959064,2019-07-17,2019-07-17,4275,58.16,41
USD,486847852051737,AOM Instagram Ad Carousel,23843651304950257,Instagram Stories Ad 4,23843651304940257,Instagram Stories (Look-alike US),23843623723280257,EDW Instagram Carousel (PO#255020 $10k),91,0.935252,2019-07-18,2019-07-18,9730,133.35,89
USD,486847852051737,AOM Instagram Ad Carousel,23843651304950257,Instagram Stories Ad 4,23843651304940257,Instagram Stories (Look-alike US),23843623723280257,EDW Instagram Carousel (PO#255020 $10k),110,1.045329,2019-07-19,2019-07-19,10523,160.88,100
USD,486847852051737,AOM Instagram Ad Carousel,23843651304950257,Instagram Stories Ad 4,23843651304940257,Instagram Stories (Look-alike US),23843623723280257,EDW Instagram Carousel (PO#255020 $10k),91,0.95498,2019-07-20,2019-07-20,9529,137.83,90
