database,table,location,col_name,data_type
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,pubid,int
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,publicationdate,string
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,publogicalid,string
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,pubversion,string
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,publangcd,string
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,topicid,int
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,topiclogicalid,string
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,topicversion,string
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,topicscoreid,int
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,cmspublishinstanceid,int
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,qualityscore,int
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,grammarscore,int
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,spellingscore,int
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,stylescore,int
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,terminologyscore,int
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,clarityindex,int
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,informalityindex,int
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,livelinessindex,int
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,fleschreadingease,int
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,wordcount,int
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,sentencecount,int
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,grammarflagcount,int
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,spellingflagcount,int
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,styleflagcount,int
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,terminologyflagcount,int
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,created,string
cdf_prod,acrolinx,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx,scored,string
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,pubid,int
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,publicationdate,string
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,publogicalid,string
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,pubversion,string
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,publangcd,string
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,topicid,int
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,topiclogicalid,string
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,topicversion,string
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,topicscoreid,int
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,cmspublishinstanceid,int
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,qualityscore,int
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,grammarscore,int
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,spellingscore,int
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,stylescore,int
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,terminologyscore,int
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,clarityindex,int
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,informalityindex,int
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,livelinessindex,int
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,fleschreadingease,int
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,wordcount,int
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,sentencecount,int
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,grammarflagcount,int
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,spellingflagcount,int
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,styleflagcount,int
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,terminologyflagcount,int
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,created,string
cdf_prod,acrolinx_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/acrolinx_int,scored,string
cdf_prod,bugzillafeedback,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback,id,string
cdf_prod,bugzillafeedback,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback,class,string
cdf_prod,bugzillafeedback,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback,logged_in_user,string
cdf_prod,bugzillafeedback,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback,valid_logged_in_domain,string
cdf_prod,bugzillafeedback,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback,product,string
cdf_prod,bugzillafeedback,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback,category,string
cdf_prod,bugzillafeedback,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback,component,string
cdf_prod,bugzillafeedback,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback,bug_type,string
cdf_prod,bugzillafeedback,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback,summary,string
cdf_prod,bugzillafeedback,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback,assigned_to,string
cdf_prod,bugzillafeedback,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback,description,"struct<feedback_received_date:timestamp,product_and_version:string,topic:string,feedback_category:string,feedback:string,first_name:string,last_name:string,email_id:string>"
cdf_prod,bugzillafeedback,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback,bug_id,string
cdf_prod,bugzillafeedback,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback,resolved,string
cdf_prod,bugzillafeedback,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback,feedback_link,string
cdf_prod,bugzillafeedback_int,hdfs://wdc-hdp-stg.vmware.com:8020/data/hdw/cdf/elastic/bugzillafeedback,id,string
cdf_prod,bugzillafeedback_int,hdfs://wdc-hdp-stg.vmware.com:8020/data/hdw/cdf/elastic/bugzillafeedback,class,string
cdf_prod,bugzillafeedback_int,hdfs://wdc-hdp-stg.vmware.com:8020/data/hdw/cdf/elastic/bugzillafeedback,logged_in_user,string
cdf_prod,bugzillafeedback_int,hdfs://wdc-hdp-stg.vmware.com:8020/data/hdw/cdf/elastic/bugzillafeedback,valid_logged_in_domain,string
cdf_prod,bugzillafeedback_int,hdfs://wdc-hdp-stg.vmware.com:8020/data/hdw/cdf/elastic/bugzillafeedback,product,string
cdf_prod,bugzillafeedback_int,hdfs://wdc-hdp-stg.vmware.com:8020/data/hdw/cdf/elastic/bugzillafeedback,category,string
cdf_prod,bugzillafeedback_int,hdfs://wdc-hdp-stg.vmware.com:8020/data/hdw/cdf/elastic/bugzillafeedback,component,string
cdf_prod,bugzillafeedback_int,hdfs://wdc-hdp-stg.vmware.com:8020/data/hdw/cdf/elastic/bugzillafeedback,bug_type,string
cdf_prod,bugzillafeedback_int,hdfs://wdc-hdp-stg.vmware.com:8020/data/hdw/cdf/elastic/bugzillafeedback,summary,string
cdf_prod,bugzillafeedback_int,hdfs://wdc-hdp-stg.vmware.com:8020/data/hdw/cdf/elastic/bugzillafeedback,assigned_to,string
cdf_prod,bugzillafeedback_int,hdfs://wdc-hdp-stg.vmware.com:8020/data/hdw/cdf/elastic/bugzillafeedback,description,string
cdf_prod,bugzillafeedback_int,hdfs://wdc-hdp-stg.vmware.com:8020/data/hdw/cdf/elastic/bugzillafeedback,bug_id,string
cdf_prod,bugzillafeedback_int,hdfs://wdc-hdp-stg.vmware.com:8020/data/hdw/cdf/elastic/bugzillafeedback,resolved,string
cdf_prod,bugzillafeedback_int,hdfs://wdc-hdp-stg.vmware.com:8020/data/hdw/cdf/elastic/bugzillafeedback,feedback_link,string
cdf_prod,bugzillafeedback_test,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback_int,id,string
cdf_prod,bugzillafeedback_test,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback_int,class,string
cdf_prod,bugzillafeedback_test,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback_int,logged_in_user,string
cdf_prod,bugzillafeedback_test,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback_int,valid_logged_in_domain,string
cdf_prod,bugzillafeedback_test,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback_int,product,string
cdf_prod,bugzillafeedback_test,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback_int,category,string
cdf_prod,bugzillafeedback_test,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback_int,component,string
cdf_prod,bugzillafeedback_test,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback_int,bug_type,string
cdf_prod,bugzillafeedback_test,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback_int,summary,string
cdf_prod,bugzillafeedback_test,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback_int,assigned_to,string
cdf_prod,bugzillafeedback_test,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback_int,description,string
cdf_prod,bugzillafeedback_test,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback_int,bug_id,string
cdf_prod,bugzillafeedback_test,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback_int,resolved,string
cdf_prod,bugzillafeedback_test,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/bugzillafeedback_int,feedback_link,string
cdf_prod,cdf_elastic_br_c_content_source,,md5,string
cdf_prod,cdf_elastic_br_c_content_source,,score,float
cdf_prod,cdf_elastic_br_c_content_source,,class_name,string
cdf_prod,cdf_elastic_br_c_content_source,,time_stamp,timestamp
cdf_prod,cdf_elastic_br_c_content_source_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_full,md5,string
cdf_prod,cdf_elastic_br_c_content_source_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_full,score,float
cdf_prod,cdf_elastic_br_c_content_source_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_full,class_name,string
cdf_prod,cdf_elastic_br_c_content_source_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_full,time_stamp,timestamp
cdf_prod,cdf_elastic_br_c_content_source_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_full,load_date,string
cdf_prod,cdf_elastic_br_c_content_source_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_full,# Partition Information,
cdf_prod,cdf_elastic_br_c_content_source_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_full,# col_name,data_type
cdf_prod,cdf_elastic_br_c_content_source_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_full,load_date,string
cdf_prod,cdf_elastic_br_c_content_source_full_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_full_int,md5,string
cdf_prod,cdf_elastic_br_c_content_source_full_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_full_int,score,float
cdf_prod,cdf_elastic_br_c_content_source_full_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_full_int,class_name,string
cdf_prod,cdf_elastic_br_c_content_source_full_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_full_int,time_stamp,timestamp
cdf_prod,cdf_elastic_br_c_content_source_full_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_full_int,load_date,string
cdf_prod,cdf_elastic_br_c_content_source_ids,,md5,string
cdf_prod,cdf_elastic_br_c_content_source_ids,,score,float
cdf_prod,cdf_elastic_br_c_content_source_ids,,ids,string
cdf_prod,cdf_elastic_br_c_content_source_ids,,time_stamp,timestamp
cdf_prod,cdf_elastic_br_c_content_source_ids_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_ids_full,md5,string
cdf_prod,cdf_elastic_br_c_content_source_ids_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_ids_full,score,float
cdf_prod,cdf_elastic_br_c_content_source_ids_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_ids_full,ids,string
cdf_prod,cdf_elastic_br_c_content_source_ids_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_ids_full,time_stamp,timestamp
cdf_prod,cdf_elastic_br_c_content_source_ids_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_ids_full,load_date,string
cdf_prod,cdf_elastic_br_c_content_source_ids_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_ids_full,# Partition Information,
cdf_prod,cdf_elastic_br_c_content_source_ids_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_ids_full,# col_name,data_type
cdf_prod,cdf_elastic_br_c_content_source_ids_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_ids_full,load_date,string
cdf_prod,cdf_elastic_br_c_content_source_ids_full_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_ids_full_int,md5,string
cdf_prod,cdf_elastic_br_c_content_source_ids_full_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_ids_full_int,score,float
cdf_prod,cdf_elastic_br_c_content_source_ids_full_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_ids_full_int,ids,string
cdf_prod,cdf_elastic_br_c_content_source_ids_full_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_ids_full_int,time_stamp,timestamp
cdf_prod,cdf_elastic_br_c_content_source_ids_full_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_ids_full_int,load_date,string
cdf_prod,cdf_elastic_br_c_content_source_tags,,md5,string
cdf_prod,cdf_elastic_br_c_content_source_tags,,score,float
cdf_prod,cdf_elastic_br_c_content_source_tags,,tags,string
cdf_prod,cdf_elastic_br_c_content_source_tags,,time_stamp,timestamp
cdf_prod,cdf_elastic_br_c_content_source_tags_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_tags_full,md5,string
cdf_prod,cdf_elastic_br_c_content_source_tags_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_tags_full,score,float
cdf_prod,cdf_elastic_br_c_content_source_tags_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_tags_full,tags,string
cdf_prod,cdf_elastic_br_c_content_source_tags_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_tags_full,time_stamp,timestamp
cdf_prod,cdf_elastic_br_c_content_source_tags_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_tags_full,load_date,string
cdf_prod,cdf_elastic_br_c_content_source_tags_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_tags_full,# Partition Information,
cdf_prod,cdf_elastic_br_c_content_source_tags_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_tags_full,# col_name,data_type
cdf_prod,cdf_elastic_br_c_content_source_tags_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_tags_full,load_date,string
cdf_prod,cdf_elastic_br_c_content_source_tags_full_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_tags_full_int,md5,string
cdf_prod,cdf_elastic_br_c_content_source_tags_full_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_tags_full_int,score,float
cdf_prod,cdf_elastic_br_c_content_source_tags_full_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_tags_full_int,tags,string
cdf_prod,cdf_elastic_br_c_content_source_tags_full_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_tags_full_int,time_stamp,timestamp
cdf_prod,cdf_elastic_br_c_content_source_tags_full_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_content_source_tags_full_int,load_date,string
cdf_prod,cdf_elastic_br_c_contents,,md5,string
cdf_prod,cdf_elastic_br_c_contents,,c_contents,string
cdf_prod,cdf_elastic_br_c_contents,,time_stamp,timestamp
cdf_prod,cdf_elastic_br_c_contents_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_contents_full,md5,string
cdf_prod,cdf_elastic_br_c_contents_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_contents_full,c_contents,string
cdf_prod,cdf_elastic_br_c_contents_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_contents_full,time_stamp,timestamp
cdf_prod,cdf_elastic_br_c_contents_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_contents_full,load_date,string
cdf_prod,cdf_elastic_br_c_contents_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_contents_full,# Partition Information,
cdf_prod,cdf_elastic_br_c_contents_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_contents_full,# col_name,data_type
cdf_prod,cdf_elastic_br_c_contents_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_contents_full,load_date,string
cdf_prod,cdf_elastic_br_c_contents_full_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_contents_full_int,md5,string
cdf_prod,cdf_elastic_br_c_contents_full_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_contents_full_int,c_contents,string
cdf_prod,cdf_elastic_br_c_contents_full_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_contents_full_int,time_stamp,timestamp
cdf_prod,cdf_elastic_br_c_contents_full_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_contents_full_int,load_date,string
cdf_prod,cdf_elastic_br_c_ids,,md5,string
cdf_prod,cdf_elastic_br_c_ids,,c_ids,string
cdf_prod,cdf_elastic_br_c_ids,,time_stamp,timestamp
cdf_prod,cdf_elastic_br_c_ids_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_ids_full,md5,string
cdf_prod,cdf_elastic_br_c_ids_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_ids_full,c_ids,string
cdf_prod,cdf_elastic_br_c_ids_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_ids_full,time_stamp,timestamp
cdf_prod,cdf_elastic_br_c_ids_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_ids_full,load_date,string
cdf_prod,cdf_elastic_br_c_ids_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_ids_full,# Partition Information,
cdf_prod,cdf_elastic_br_c_ids_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_ids_full,# col_name,data_type
cdf_prod,cdf_elastic_br_c_ids_full,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_ids_full,load_date,string
cdf_prod,cdf_elastic_br_c_ids_full_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_ids_full_int,md5,string
cdf_prod,cdf_elastic_br_c_ids_full_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_ids_full_int,c_ids,string
cdf_prod,cdf_elastic_br_c_ids_full_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_ids_full_int,time_stamp,timestamp
cdf_prod,cdf_elastic_br_c_ids_full_int,hdfs://wdc-hdp-stg.vmware.com:8020/apps/hive/warehouse/cdf_prod.db/cdf_elastic_br_c_ids_full_int,load_date,string
cdf_prod,cdf_elastic_br_c_products,,md5,string
cdf_prod,cdf_elastic_br_c_products,,score,float
cdf_prod,cdf_elastic_br_c_products,,class_name,string
cdf_prod,cdf_elastic_br_c_products,,time_stamp,timestamp
cdf_prod,cdf_elastic_br_c_products_facets,,md5,string
